Site,MacroPlot,Year,Species,Scientific_Name,Count
Milagra,MBB10_Burn_Milagra,2010,HYGL,Hypochaeris glabra,5
Milagra,MBB10_Burn_Milagra,2010,CRCO,Crassula connata,4
Milagra,MBB10_Burn_Milagra,2010,ERBO,Erodium botrys,4
Milagra,MBB10_Burn_Milagra,2010,NALE,Nassella lepida,4
Milagra,MBB10_Burn_Milagra,2010,AICA,Aira caryophyllea,3
Milagra,MBB10_Burn_Milagra,2010,ARCA,Artemisia californica,3
Milagra,MBB10_Burn_Milagra,2010,AVFA,Avena fatua,3
Milagra,MBB10_Burn_Milagra,2010,BRDS,Brachypodium distachyon,3
Milagra,MBB10_Burn_Milagra,2010,TRMA,Trifolium macraei,3
Milagra,MBB10_Burn_Milagra,2010,BRMA,Bromus madritensis,2
Milagra,MBB10_Burn_Milagra,2010,DUFA,Dudleya farinosa,2
Milagra,MBB10_Burn_Milagra,2010,LOWR,Lotus wrangelianus,2
Milagra,MBB10_Burn_Milagra,2010,TRPU,Triphysaria pusilla,2
Milagra,MBB10_Burn_Milagra,2010,CEGL,Cerastium glomeratum,1
Milagra,MBB10_Burn_Milagra,2010,KOMA,Koeleria macrantha,1
Milagra,MBB10_Burn_Milagra,2010,LUAL,Lupinus albifrons var. collinus,1
Milagra,MBB10_Burn_Milagra,2010,LUNA,Lupinus nanus,1
Milagra,MBB10_Burn_Milagra,2010,MEPO,Medicago polymorpha,1
Milagra,MBB10_Burn_Milagra,2011,VUBR,Vulpia bromoides,44
Milagra,MBB10_Burn_Milagra,2011,NASSE,Nassella species unknown,27
Milagra,MBB10_Burn_Milagra,2011,BRHO,Bromus hordeaceus,12
Milagra,MBB10_Burn_Milagra,2011,AVBA,Avena barbata,11
Milagra,MBB10_Burn_Milagra,2011,AICA,Aira caryophyllea,10
Milagra,MBB10_Burn_Milagra,2011,MOSS,Moss,7
Milagra,MBB10_Burn_Milagra,2011,BRDI,Bromus diandrus,6
Milagra,MBB10_Burn_Milagra,2011,ERLA,Eriogonum latifolium,6
Milagra,MBB10_Burn_Milagra,2011,LITT,litter,6
Milagra,MBB10_Burn_Milagra,2011,LOMU,Lolium multiflorum,6
Milagra,MBB10_Burn_Milagra,2011,BRDS,Brachypodium distachyon,5
Milagra,MBB10_Burn_Milagra,2011,ERBO,Erodium botrys,4
Milagra,MBB10_Burn_Milagra,2011,ERCI,Erodium cicutarium,4
Milagra,MBB10_Burn_Milagra,2011,FIGA,Filago gallica,4
Milagra,MBB10_Burn_Milagra,2011,PLER,Plantago erecta,4
Milagra,MBB10_Burn_Milagra,2011,LOWR,Lotus wrangelianus,3
Milagra,MBB10_Burn_Milagra,2011,SIGA,Silene gallica,3
Milagra,MBB10_Burn_Milagra,2011,CRCO,Crassula connata,2
Milagra,MBB10_Burn_Milagra,2011,HYGL,Hypochaeris glabra,2
Milagra,MBB10_Burn_Milagra,2011,LUAL,Lupinus albifrons var. collinus,2
Milagra,MBB10_Burn_Milagra,2011,TRPU,Triphysaria pusilla,2
Milagra,MBB10_Burn_Milagra,2011,ANAR,Anagallis arvensis,1
Milagra,MBB10_Burn_Milagra,2011,BARE,bare ground; no vegetation,1
Milagra,MBB10_Burn_Milagra,2011,BRMA,Bromus madritensis,1
Milagra,MBB10_Burn_Milagra,2011,PLLA,Plantago lanceolata,1
Milagra,MBB10_Burn_Milagra,2012,NAPU,Nassella pulchra,26
Milagra,MBB10_Burn_Milagra,2012,NASSE,Nassella species unknown,13
Milagra,MBB10_Burn_Milagra,2012,VUBR,Vulpia bromoides,12
Milagra,MBB10_Burn_Milagra,2012,NALE,Nassella lepida,10
Milagra,MBB10_Burn_Milagra,2012,BRDS,Brachypodium distachyon,9
Milagra,MBB10_Burn_Milagra,2012,BARE,bare ground; no vegetation,8
Milagra,MBB10_Burn_Milagra,2012,MOSS,Moss,8
Milagra,MBB10_Burn_Milagra,2012,PLER,Plantago erecta,8
Milagra,MBB10_Burn_Milagra,2012,PLLA,Plantago lanceolata,8
Milagra,MBB10_Burn_Milagra,2012,ERCI,Erodium cicutarium,7
Milagra,MBB10_Burn_Milagra,2012,LOMU,Lolium multiflorum,7
Milagra,MBB10_Burn_Milagra,2012,BRHO,Bromus hordeaceus,6
Milagra,MBB10_Burn_Milagra,2012,ERLA,Eriogonum latifolium,5
Milagra,MBB10_Burn_Milagra,2012,AVBA,Avena barbata,4
Milagra,MBB10_Burn_Milagra,2012,FIGA,Filago gallica,4
Milagra,MBB10_Burn_Milagra,2012,BRDI,Bromus diandrus,3
Milagra,MBB10_Burn_Milagra,2012,HYGL,Hypochaeris glabra,3
Milagra,MBB10_Burn_Milagra,2012,KOMA,Koeleria macrantha,2
Milagra,MBB10_Burn_Milagra,2012,LICH,Lichen; species uknown,2
Milagra,MBB10_Burn_Milagra,2012,LUAL,Lupinus albifrons var. collinus,2
Milagra,MBB10_Burn_Milagra,2012,SIGA,Silene gallica,2
Milagra,MBB10_Burn_Milagra,2012,BRCA,Bromus carinatus,1
Milagra,MBB10_Burn_Milagra,2012,BRMA,Bromus madritensis,1
Milagra,MBB10_Burn_Milagra,2012,DAPU,Daucus pusillus,1
Milagra,MBB10_Burn_Milagra,2012,ERBO,Erodium botrys,1
Milagra,MBB10_Burn_Milagra,2012,LITT,litter,1
Milagra,MBB10_Burn_Milagra,2012,LOWR,Lotus wrangelianus,1
Milagra,MBB10_Burn_Milagra,2012,OXAL,Oxalis albicans ssp. pilosa,1
Milagra,MBB10_Burn_Milagra,2012,ROCK,Rock,1
Milagra,MBB10_Burn_Milagra,2013,NASSE,Nassella species unknown,40
Milagra,MBB10_Burn_Milagra,2013,MOSS,Moss,20
Milagra,MBB10_Burn_Milagra,2013,PLER,Plantago erecta,20
Milagra,MBB10_Burn_Milagra,2013,BRHO,Bromus hordeaceus,9
Milagra,MBB10_Burn_Milagra,2013,ERCI,Erodium cicutarium,7
Milagra,MBB10_Burn_Milagra,2013,BRDS,Brachypodium distachyon,6
Milagra,MBB10_Burn_Milagra,2013,FIGA,Filago gallica,6
Milagra,MBB10_Burn_Milagra,2013,LOMU,Lolium multiflorum,6
Milagra,MBB10_Burn_Milagra,2013,LOWR,Lotus wrangelianus,6
Milagra,MBB10_Burn_Milagra,2013,VUBR,Vulpia bromoides,6
Milagra,MBB10_Burn_Milagra,2013,BRDI,Bromus diandrus,4
Milagra,MBB10_Burn_Milagra,2013,DAPU,Daucus pusillus,4
Milagra,MBB10_Burn_Milagra,2013,AVBA,Avena barbata,3
Milagra,MBB10_Burn_Milagra,2013,ERLA,Eriogonum latifolium,3
Milagra,MBB10_Burn_Milagra,2013,HYGL,Hypochaeris glabra,3
Milagra,MBB10_Burn_Milagra,2013,LITT,litter,3
Milagra,MBB10_Burn_Milagra,2013,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB10_Burn_Milagra,2013,AICA,Aira caryophyllea,2
Milagra,MBB10_Burn_Milagra,2013,ERBR,Erodium brachycarpum,2
Milagra,MBB10_Burn_Milagra,2013,SIGA,Silene gallica,2
Milagra,MBB10_Burn_Milagra,2013,BARE,bare ground; no vegetation,1
Milagra,MBB10_Burn_Milagra,2013,BRMA,Bromus madritensis,1
Milagra,MBB10_Burn_Milagra,2013,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Burn_Milagra,2013,ERBO,Erodium botrys,1
Milagra,MBB10_Burn_Milagra,2013,KOMA,Koeleria macrantha,1
Milagra,MBB10_Burn_Milagra,2013,MEPO,Medicago polymorpha,1
Milagra,MBB10_Burn_Milagra,2013,PLLA,Plantago lanceolata,1
Milagra,MBB10_Burn_Milagra,2013,TRMA,Trifolium macraei,1
Milagra,MBB10_Burn_Milagra,2013,TRPU,Triphysaria pusilla,1
Milagra,MBB10_Burn_Milagra,2013,VAOV,Vaccinium ovatum,1
Milagra,MBB10_Burn_Milagra,2015,NASSE,Nassella species unknown,34
Milagra,MBB10_Burn_Milagra,2015,BRDS,Brachypodium distachyon,12
Milagra,MBB10_Burn_Milagra,2015,LITT,litter,10
Milagra,MBB10_Burn_Milagra,2015,LUAL,Lupinus albifrons var. collinus,10
Milagra,MBB10_Burn_Milagra,2015,BARE,bare ground; no vegetation,9
Milagra,MBB10_Burn_Milagra,2015,MOSS,Moss,9
Milagra,MBB10_Burn_Milagra,2015,BRHO,Bromus hordeaceus,6
Milagra,MBB10_Burn_Milagra,2015,LOMU,Lolium multiflorum,6
Milagra,MBB10_Burn_Milagra,2015,FIGA,Filago gallica,5
Milagra,MBB10_Burn_Milagra,2015,HYGL,Hypochaeris glabra,5
Milagra,MBB10_Burn_Milagra,2015,AVBA,Avena barbata,4
Milagra,MBB10_Burn_Milagra,2015,BRDI,Bromus diandrus,3
Milagra,MBB10_Burn_Milagra,2015,ERLA,Eriogonum latifolium,3
Milagra,MBB10_Burn_Milagra,2015,ERBB,Erodium botrys or E. brachycarpum,3
Milagra,MBB10_Burn_Milagra,2015,ERCI,Erodium cicutarium,3
Milagra,MBB10_Burn_Milagra,2015,PLER,Plantago erecta,3
Milagra,MBB10_Burn_Milagra,2015,PLLA,Plantago lanceolata,3
Milagra,MBB10_Burn_Milagra,2015,ARCA,Artemisia californica,2
Milagra,MBB10_Burn_Milagra,2015,DAPU,Daucus pusillus,2
Milagra,MBB10_Burn_Milagra,2015,ANAR,Anagallis arvensis,1
Milagra,MBB10_Burn_Milagra,2015,BRMA,Bromus madritensis,1
Milagra,MBB10_Burn_Milagra,2015,HIIN,Hirschfeldia incana,1
Milagra,MBB10_Burn_Milagra,2015,HYRA,Hypochaeris radicata,1
Milagra,MBB10_Burn_Milagra,2015,LICH,Lichen; species uknown,1
Milagra,MBB10_Burn_Milagra,2015,LOWR,Lotus wrangelianus,1
Milagra,MBB10_Control_Milagra,2010,MOSS,Moss,30
Milagra,MBB10_Control_Milagra,2010,VUBR,Vulpia bromoides,27
Milagra,MBB10_Control_Milagra,2010,NASSE,Nassella species unknown,18
Milagra,MBB10_Control_Milagra,2010,BRDS,Brachypodium distachyon,17
Milagra,MBB10_Control_Milagra,2010,FIGA,Filago gallica,15
Milagra,MBB10_Control_Milagra,2010,LOPE,Lolium perenne,14
Milagra,MBB10_Control_Milagra,2010,BRDI,Bromus diandrus,11
Milagra,MBB10_Control_Milagra,2010,HYGL,Hypochaeris glabra,11
Milagra,MBB10_Control_Milagra,2010,NAPU,Nassella pulchra,10
Milagra,MBB10_Control_Milagra,2010,BARE,bare ground; no vegetation,8
Milagra,MBB10_Control_Milagra,2010,AVBA,Avena barbata,6
Milagra,MBB10_Control_Milagra,2010,BRHO,Bromus hordeaceus,6
Milagra,MBB10_Control_Milagra,2010,BRMA,Bromus madritensis,5
Milagra,MBB10_Control_Milagra,2010,NALE,Nassella lepida,5
Milagra,MBB10_Control_Milagra,2010,ANAR,Anagallis arvensis,4
Milagra,MBB10_Control_Milagra,2010,ERLA,Eriogonum latifolium,4
Milagra,MBB10_Control_Milagra,2010,ERCI,Erodium cicutarium,4
Milagra,MBB10_Control_Milagra,2010,TRMA,Trifolium macraei,4
Milagra,MBB10_Control_Milagra,2010,KOMA,Koeleria macrantha,3
Milagra,MBB10_Control_Milagra,2010,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB10_Control_Milagra,2010,LUNA,Lupinus nanus,3
Milagra,MBB10_Control_Milagra,2010,PLER,Plantago erecta,3
Milagra,MBB10_Control_Milagra,2010,SIGA,Silene gallica,3
Milagra,MBB10_Control_Milagra,2010,CRCO,Crassula connata,2
Milagra,MBB10_Control_Milagra,2010,ERBO,Erodium botrys,2
Milagra,MBB10_Control_Milagra,2010,LOWR,Lotus wrangelianus,2
Milagra,MBB10_Control_Milagra,2010,AICA,Aira caryophyllea,1
Milagra,MBB10_Control_Milagra,2010,AVFA,Avena fatua,1
Milagra,MBB10_Control_Milagra,2010,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Control_Milagra,2010,DAPU,Daucus pusillus,1
Milagra,MBB10_Control_Milagra,2011,VUBR,Vulpia bromoides,34
Milagra,MBB10_Control_Milagra,2011,NASSE,Nassella species unknown,23
Milagra,MBB10_Control_Milagra,2011,BRDS,Brachypodium distachyon,19
Milagra,MBB10_Control_Milagra,2011,LOMU,Lolium multiflorum,14
Milagra,MBB10_Control_Milagra,2011,BARE,bare ground; no vegetation,9
Milagra,MBB10_Control_Milagra,2011,BRHO,Bromus hordeaceus,9
Milagra,MBB10_Control_Milagra,2011,AVBA,Avena barbata,8
Milagra,MBB10_Control_Milagra,2011,LUAL,Lupinus albifrons var. collinus,7
Milagra,MBB10_Control_Milagra,2011,MOSS,Moss,7
Milagra,MBB10_Control_Milagra,2011,PLER,Plantago erecta,6
Milagra,MBB10_Control_Milagra,2011,BRDI,Bromus diandrus,5
Milagra,MBB10_Control_Milagra,2011,ERBO,Erodium botrys,4
Milagra,MBB10_Control_Milagra,2011,LICH,Lichen; species uknown,4
Milagra,MBB10_Control_Milagra,2011,LITT,litter,4
Milagra,MBB10_Control_Milagra,2011,AICA,Aira caryophyllea,3
Milagra,MBB10_Control_Milagra,2011,ERLA,Eriogonum latifolium,3
Milagra,MBB10_Control_Milagra,2011,DAPU,Daucus pusillus,2
Milagra,MBB10_Control_Milagra,2011,FIGA,Filago gallica,2
Milagra,MBB10_Control_Milagra,2011,HYGL,Hypochaeris glabra,2
Milagra,MBB10_Control_Milagra,2011,LOWR,Lotus wrangelianus,2
Milagra,MBB10_Control_Milagra,2011,BRMA,Bromus madritensis,1
Milagra,MBB10_Control_Milagra,2011,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Control_Milagra,2011,DUFA,Dudleya farinosa,1
Milagra,MBB10_Control_Milagra,2011,LOCA,Lomatium caruifolium,1
Milagra,MBB10_Control_Milagra,2011,PLLA,Plantago lanceolata,1
Milagra,MBB10_Control_Milagra,2011,TRCA,Trifolium campestre,1
Milagra,MBB10_Control_Milagra,2011,TRMA,Trifolium macraei,1
Milagra,MBB10_Control_Milagra,2012,NASSE,Nassella species unknown,33
Milagra,MBB10_Control_Milagra,2012,BRDS,Brachypodium distachyon,15
Milagra,MBB10_Control_Milagra,2012,LOMU,Lolium multiflorum,15
Milagra,MBB10_Control_Milagra,2012,BARE,bare ground; no vegetation,9
Milagra,MBB10_Control_Milagra,2012,LITT,litter,8
Milagra,MBB10_Control_Milagra,2012,AVBA,Avena barbata,7
Milagra,MBB10_Control_Milagra,2012,PLER,Plantago erecta,7
Milagra,MBB10_Control_Milagra,2012,BRHO,Bromus hordeaceus,6
Milagra,MBB10_Control_Milagra,2012,FIGA,Filago gallica,6
Milagra,MBB10_Control_Milagra,2012,LUAL,Lupinus albifrons var. collinus,6
Milagra,MBB10_Control_Milagra,2012,MOSS,Moss,5
Milagra,MBB10_Control_Milagra,2012,VUBR,Vulpia bromoides,4
Milagra,MBB10_Control_Milagra,2012,BRDI,Bromus diandrus,3
Milagra,MBB10_Control_Milagra,2012,ERLA,Eriogonum latifolium,3
Milagra,MBB10_Control_Milagra,2012,PLLA,Plantago lanceolata,3
Milagra,MBB10_Control_Milagra,2012,BRMA,Bromus madritensis,2
Milagra,MBB10_Control_Milagra,2012,KOMA,Koeleria macrantha,2
Milagra,MBB10_Control_Milagra,2012,SIGA,Silene gallica,2
Milagra,MBB10_Control_Milagra,2012,ANAR,Anagallis arvensis,1
Milagra,MBB10_Control_Milagra,2012,AVFA,Avena fatua,1
Milagra,MBB10_Control_Milagra,2012,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Control_Milagra,2012,ERBO,Erodium botrys,1
Milagra,MBB10_Control_Milagra,2012,ERCI,Erodium cicutarium,1
Milagra,MBB10_Control_Milagra,2012,HYGL,Hypochaeris glabra,1
Milagra,MBB10_Control_Milagra,2012,LOWR,Lotus wrangelianus,1
Milagra,MBB10_Control_Milagra,2012,ROCK,Rock,1
Milagra,MBB10_Control_Milagra,2012,TRMA,Trifolium macraei,1
Milagra,MBB10_Control_Milagra,2013,NASSE,Nassella species unknown,29
Milagra,MBB10_Control_Milagra,2013,BRDS,Brachypodium distachyon,13
Milagra,MBB10_Control_Milagra,2013,PLER,Plantago erecta,13
Milagra,MBB10_Control_Milagra,2013,VUBR,Vulpia bromoides,10
Milagra,MBB10_Control_Milagra,2013,LOMU,Lolium multiflorum,9
Milagra,MBB10_Control_Milagra,2013,LUAL,Lupinus albifrons var. collinus,8
Milagra,MBB10_Control_Milagra,2013,MOSS,Moss,7
Milagra,MBB10_Control_Milagra,2013,BRHO,Bromus hordeaceus,6
Milagra,MBB10_Control_Milagra,2013,ERLA,Eriogonum latifolium,6
Milagra,MBB10_Control_Milagra,2013,AVBA,Avena barbata,5
Milagra,MBB10_Control_Milagra,2013,BRDI,Bromus diandrus,5
Milagra,MBB10_Control_Milagra,2013,LITT,litter,5
Milagra,MBB10_Control_Milagra,2013,BARE,bare ground; no vegetation,4
Milagra,MBB10_Control_Milagra,2013,ERBO,Erodium botrys,4
Milagra,MBB10_Control_Milagra,2013,FIGA,Filago gallica,4
Milagra,MBB10_Control_Milagra,2013,SIGA,Silene gallica,4
Milagra,MBB10_Control_Milagra,2013,HYGL,Hypochaeris glabra,3
Milagra,MBB10_Control_Milagra,2013,ERBR,Erodium brachycarpum,2
Milagra,MBB10_Control_Milagra,2013,ERCI,Erodium cicutarium,2
Milagra,MBB10_Control_Milagra,2013,ROCK,Rock,2
Milagra,MBB10_Control_Milagra,2013,AICA,Aira caryophyllea,1
Milagra,MBB10_Control_Milagra,2013,ANAR,Anagallis arvensis,1
Milagra,MBB10_Control_Milagra,2013,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Control_Milagra,2013,DAPU,Daucus pusillus,1
Milagra,MBB10_Control_Milagra,2013,ERBB,Erodium botrys or E. brachycarpum,1
Milagra,MBB10_Control_Milagra,2013,KOMA,Koeleria macrantha,1
Milagra,MBB10_Control_Milagra,2013,OXAL,Oxalis albicans ssp. pilosa,1
Milagra,MBB10_Control_Milagra,2013,TRMA,Trifolium macraei,1
Milagra,MBB10_Control_Milagra,2013,TRPU,Triphysaria pusilla,1
Milagra,MBB10_Control_Milagra,2015,NASSE,Nassella species unknown,29
Milagra,MBB10_Control_Milagra,2015,BARE,bare ground; no vegetation,18
Milagra,MBB10_Control_Milagra,2015,BRDS,Brachypodium distachyon,16
Milagra,MBB10_Control_Milagra,2015,BRDI,Bromus diandrus,12
Milagra,MBB10_Control_Milagra,2015,LUAL,Lupinus albifrons var. collinus,12
Milagra,MBB10_Control_Milagra,2015,ERLA,Eriogonum latifolium,8
Milagra,MBB10_Control_Milagra,2015,BRHO,Bromus hordeaceus,7
Milagra,MBB10_Control_Milagra,2015,LITT,litter,6
Milagra,MBB10_Control_Milagra,2015,ERCI,Erodium cicutarium,4
Milagra,MBB10_Control_Milagra,2015,FIGA,Filago gallica,4
Milagra,MBB10_Control_Milagra,2015,LICH,Lichen; species uknown,4
Milagra,MBB10_Control_Milagra,2015,LOMU,Lolium multiflorum,4
Milagra,MBB10_Control_Milagra,2015,AVBA,Avena barbata,3
Milagra,MBB10_Control_Milagra,2015,MOSS,Moss,3
Milagra,MBB10_Control_Milagra,2015,HYGL,Hypochaeris glabra,2
Milagra,MBB10_Control_Milagra,2015,PLER,Plantago erecta,2
Milagra,MBB10_Control_Milagra,2015,BAPI,Baccharis pilularis,1
Milagra,MBB10_Control_Milagra,2015,CRCO,Crassula connata,1
Milagra,MBB10_Control_Milagra,2015,ERBB,Erodium botrys or E. brachycarpum,1
Milagra,MBB10_Control_Milagra,2015,LOWR,Lotus wrangelianus,1
Milagra,MBB10_Control_Milagra,2015,PLLA,Plantago lanceolata,1
Milagra,MBB10_Control_Milagra,2015,SACR,Sanicula crassicaulis,1
Milagra,MBB10_Control_Milagra,2015,VUBR,Vulpia bromoides,1
Milagra,MBB10_Mechanical_Milagra,2010,NAPU,Nassella pulchra,21
Milagra,MBB10_Mechanical_Milagra,2010,VUBR,Vulpia bromoides,19
Milagra,MBB10_Mechanical_Milagra,2010,BRDS,Brachypodium distachyon,15
Milagra,MBB10_Mechanical_Milagra,2010,LOPE,Lolium perenne,15
Milagra,MBB10_Mechanical_Milagra,2010,BARE,bare ground; no vegetation,13
Milagra,MBB10_Mechanical_Milagra,2010,HYRA,Hypochaeris radicata,8
Milagra,MBB10_Mechanical_Milagra,2010,FIGA,Filago gallica,7
Milagra,MBB10_Mechanical_Milagra,2010,BRDI,Bromus diandrus,5
Milagra,MBB10_Mechanical_Milagra,2010,ERLA,Eriogonum latifolium,5
Milagra,MBB10_Mechanical_Milagra,2010,PLER,Plantago erecta,5
Milagra,MBB10_Mechanical_Milagra,2010,AVBA,Avena barbata,4
Milagra,MBB10_Mechanical_Milagra,2010,BRHO,Bromus hordeaceus,4
Milagra,MBB10_Mechanical_Milagra,2010,BAPI,Baccharis pilularis,3
Milagra,MBB10_Mechanical_Milagra,2010,LUAL,Lupinus albifrons var. collinus,3
Milagra,MBB10_Mechanical_Milagra,2010,ANAR,Anagallis arvensis,2
Milagra,MBB10_Mechanical_Milagra,2010,CRCO,Crassula connata,2
Milagra,MBB10_Mechanical_Milagra,2010,ERCI,Erodium cicutarium,2
Milagra,MBB10_Mechanical_Milagra,2010,HYGL,Hypochaeris glabra,2
Milagra,MBB10_Mechanical_Milagra,2010,LITT,litter,2
Milagra,MBB10_Mechanical_Milagra,2010,ROCK,Rock,2
Milagra,MBB10_Mechanical_Milagra,2010,SIGA,Silene gallica,2
Milagra,MBB10_Mechanical_Milagra,2010,TRMA,Trifolium macraei,2
Milagra,MBB10_Mechanical_Milagra,2010,DUFA,Dudleya farinosa,1
Milagra,MBB10_Mechanical_Milagra,2010,ERBO,Erodium botrys,1
Milagra,MBB10_Mechanical_Milagra,2010,GRAS1,grass unknown,1
Milagra,MBB10_Mechanical_Milagra,2010,LOCA,Lomatium caruifolium,1
Milagra,MBB10_Mechanical_Milagra,2010,LOWR,Lotus wrangelianus,1
Milagra,MBB10_Mechanical_Milagra,2010,PHCA,Phacelia californica,1
Milagra,MBB10_Mechanical_Milagra,2010,RUAC,Rumex acetosella,1
Milagra,MBB10_Mechanical_Milagra,2010,SAAR,Sanicula arctopoides,1
Milagra,MBB10_Mechanical_Milagra,2010,TODI,Toxicodendron diversilobum,1
Milagra,MBB10_Mechanical_Milagra,2010,TRPU,Triphysaria pusilla,1
Milagra,MBB10_Mechanical_Milagra,2011,VUBR,Vulpia bromoides,38
Milagra,MBB10_Mechanical_Milagra,2011,BRDS,Brachypodium distachyon,28
Milagra,MBB10_Mechanical_Milagra,2011,LOMU,Lolium multiflorum,12
Milagra,MBB10_Mechanical_Milagra,2011,BRHO,Bromus hordeaceus,10
Milagra,MBB10_Mechanical_Milagra,2011,NASSE,Nassella species unknown,9
Milagra,MBB10_Mechanical_Milagra,2011,BARE,bare ground; no vegetation,7
Milagra,MBB10_Mechanical_Milagra,2011,PLER,Plantago erecta,7
Milagra,MBB10_Mechanical_Milagra,2011,AVBA,Avena barbata,5
Milagra,MBB10_Mechanical_Milagra,2011,ERBO,Erodium botrys,5
Milagra,MBB10_Mechanical_Milagra,2011,LITT,litter,5
Milagra,MBB10_Mechanical_Milagra,2011,MOSS,Moss,3
Milagra,MBB10_Mechanical_Milagra,2011,SIGA,Silene gallica,3
Milagra,MBB10_Mechanical_Milagra,2011,ERLA,Eriogonum latifolium,2
Milagra,MBB10_Mechanical_Milagra,2011,HYGL,Hypochaeris glabra,2
Milagra,MBB10_Mechanical_Milagra,2011,LOWR,Lotus wrangelianus,2
Milagra,MBB10_Mechanical_Milagra,2011,LUAL,Lupinus albifrons var. collinus,2
Milagra,MBB10_Mechanical_Milagra,2011,BAPI,Baccharis pilularis,1
Milagra,MBB10_Mechanical_Milagra,2011,CHPO,Chlorogalum pomeridianum,1
Milagra,MBB10_Mechanical_Milagra,2011,DAPU,Daucus pusillus,1
Milagra,MBB10_Mechanical_Milagra,2011,FIGA,Filago gallica,1
Milagra,MBB10_Mechanical_Milagra,2011,RACL,Ranunculus californicus,1
Milagra,MBB10_Mechanical_Milagra,2011,RUAC,Rumex acetosella,1
Milagra,MBB10_Mechanical_Milagra,2011,TODI,Toxicodendron diversilobum,1
Milagra,MBB10_Mechanical_Milagra,2011,TRCA,Trifolium campestre,1
Milagra,MBB10_Mechanical_Milagra,2011,TRPU,Triphysaria pusilla,1
Milagra,MBB10_Mechanical_Milagra,2012,BARE,bare ground; no vegetation,17
Milagra,MBB10_Mechanical_Milagra,2012,VUBR,Vulpia bromoides,17
Milagra,MBB10_Mechanical_Milagra,2012,NAPU,Nassella pulchra,16
Milagra,MBB10_Mechanical_Milagra,2012,PLER,Plantago erecta,15
Milagra,MBB10_Mechanical_Milagra,2012,BRDS,Brachypodium distachyon,14
Milagra,MBB10_Mechanical_Milagra,2012,LITT,litter,7
Milagra,MBB10_Mechanical_Milagra,2012,NALE,Nassella lepida,6
Milagra,MBB10_Mechanical_Milagra,2012,BRDI,Bromus diandrus,5
Milagra,MBB10_Mechanical_Milagra,2012,BRHO,Bromus hordeaceus,5
Milagra,MBB10_Mechanical_Milagra,2012,LUAL,Lupinus albifrons var. collinus,4
Milagra,MBB10_Mechanical_Milagra,2012,MOSS,Moss,4
Milagra,MBB10_Mechanical_Milagra,2012,LOMU,Lolium multiflorum,3
Milagra,MBB10_Mechanical_Milagra,2012,PLLA,Plantago lanceolata,3
Milagra,MBB10_Mechanical_Milagra,2012,FIGA,Filago gallica,2
Milagra,MBB10_Mechanical_Milagra,2012,NASSE,Nassella species unknown,2
Milagra,MBB10_Mechanical_Milagra,2012,AVBA,Avena barbata,1
Milagra,MBB10_Mechanical_Milagra,2012,BAPI,Baccharis pilularis,1
Milagra,MBB10_Mechanical_Milagra,2012,CRCO,Crassula connata,1
Milagra,MBB10_Mechanical_Milagra,2012,ERLA,Eriogonum latifolium,1
Milagra,MBB10_Mechanical_Milagra,2012,ERBO,Erodium botrys,1
Milagra,MBB10_Mechanical_Milagra,2012,ERCI,Erodium cicutarium,1
Milagra,MBB10_Mechanical_Milagra,2012,HIIN,Hirschfeldia incana,1
Milagra,MBB10_Mechanical_Milagra,2012,KOMA,Koeleria macrantha,1
Milagra,MBB10_Mechanical_Milagra,2012,LICH,Lichen; species uknown,1
Milagra,MBB10_Mechanical_Milagra,2012,RUAC,Rumex acetosella,1
Milagra,MBB10_Mechanical_Milagra,2012,SIGA,Silene gallica,1
Milagra,MBB10_Mechanical_Milagra,2012,TODI,Toxicodendron diversilobum,1
Milagra,MBB10_Mechanical_Milagra,2013,BRDS,Brachypodium distachyon,30
Milagra,MBB10_Mechanical_Milagra,2013,NASSE,Nassella species unknown,20
Milagra,MBB10_Mechanical_Milagra,2013,PLER,Plantago erecta,16
Milagra,MBB10_Mechanical_Milagra,2013,LOMU,Lolium multiflorum,12
Milagra,MBB10_Mechanical_Milagra,2013,VUBR,Vulpia bromoides,12
Milagra,MBB10_Mechanical_Milagra,2013,BRHO,Bromus hordeaceus,9
Milagra,MBB10_Mechanical_Milagra,2013,BARE,bare ground; no vegetation,8
Milagra,MBB10_Mechanical_Milagra,2013,MOSS,Moss,7
Milagra,MBB10_Mechanical_Milagra,2013,ERBB,Erodium botrys or E. brachycarpum,4
Milagra,MBB10_Mechanical_Milagra,2013,LITT,litter,4
Milagra,MBB10_Mechanical_Milagra,2013,LUAL,Lupinus albifrons var. collinus,4
Milagra,MBB10_Mechanical_Milagra,2013,SIGA,Silene gallica,4
Milagra,MBB10_Mechanical_Milagra,2013,BAPI,Baccharis pilularis,3
Milagra,MBB10_Mechanical_Milagra,2013,FIGA,Filago gallica,3
Milagra,MBB10_Mechanical_Milagra,2013,BRDI,Bromus diandrus,2
Milagra,MBB10_Mechanical_Milagra,2013,ERCI,Erodium cicutarium,2
